Name,Gene Product,Gene symbol,Chromosome,Region,Mid Log Control 1 TPM,Mid Log Control 2 TPM,Mid Log Control 3 TPM,Mid Log Control AVG TPM,Mid Log Exiguo 1 TPM,Mid Log Exiguo 2 TPM,Mid Log Exiguo 3 TPM,Mid Log Exiguo AVG TPM,Stationary Control 1 TPM,Stationary Control 2 TPM,Stationary Control 3 TPM,Stationary Control AVG TPM,Stationary Exiguo 1 TPM,Stationary Exiguo 2 TPM,Stationary Exiguo 3 TPM,Stationary Exiguo AVG TPM
MAE_RS21305,"product=""PEP-CTERM domain protein""",,NC_010296,complement(4496269..4496961),591.9025222,577.9789846,548.69715,572.8595523,805.6579214,1012.771781,884.4110419,900.9469148,183.0807373,162.3758304,197.6701885,181.0422521,72.11627372,78.10954057,90.96320213,80.39633881
MAE_RS28000,"product=""ISNCY family transposase""",,NC_010296,4497457..4498068,0,0.885743948,0,0.295247983,0,0.926114819,0.881571694,0.602562171,0.624971611,0.729629957,0.544163094,0.632921554,0,0.336943116,0,0.112314372
MAE_RS28005,"product=""ISNCY family transposase""",,NC_010296,4498255..4498714,0,0.117842456,1.356975406,0.491605954,0,0,0.781915763,0.260638588,0,0,0,0,0,0.11207021,0,0.037356737
MAE_RS21315,"product=""hypothetical protein""",,NC_010296,complement(4499244..4500653),49.53767887,48.36388103,45.00795495,47.63650495,80.22295898,74.55057566,71.8087037,75.52741278,46.15367854,43.06990111,41.72688916,43.65015627,30.50307349,33.89289299,36.82283088,33.73959912
MAE_RS21320,"product=""glycosyltransferase""",,NC_010296,complement(4500959..4501900),40.36074891,42.81359027,35.67222325,39.61552081,44.51644884,47.25499732,47.15566297,46.30903638,18.61949088,22.75330107,15.3197508,18.89751425,12.23221849,17.89554251,15.19169502,15.10648534
MAE_RS34555,"product=""hypothetical protein""",,NC_010296,complement(4502888..4503190),1.915694227,1.78902738,2.060094675,1.921605427,3.589564996,1.295008994,1.187066836,2.023880275,2.163975251,1.473708032,1.831836158,1.823173147,2.210981237,1.361116747,3.903274885,2.491790956
glmM,"product=""phosphoglucosamine mutase""",glmM,NC_010296,4503189..4504628,78.13305243,89.44242386,90.88594072,86.15380567,101.4625445,123.4991922,108.7786006,111.2467791,31.64588391,33.72258457,25.51671442,30.29506096,19.72563761,22.19612778,18.97235549,20.29804029
MAE_RS21335,"product=""RRXRR domain-containing protein""",,NC_010296,4504901..4505998,149.9597764,189.9732003,189.2144425,176.3824731,267.2318898,259.884402,274.838406,267.3182326,96.98915397,115.9035128,108.582839,107.1585019,74.68042199,80.84977691,76.36874625,77.29964838
hpsL,"product=""hormogonium polysaccharide biosynthesis protein",hpsL,NC_010296,4506057..4507784,38.18195884,59.79140708,42.20392451,46.72576348,127.3526975,143.9915604,110.1107534,127.1516704,37.28067259,35.53145883,25.8250735,32.87906831,15.35250097,15.54325615,16.22095329,15.70557013
hpsN,"product=""hormogonium polysaccharide biosynthesis",hpsN,NC_010296,4507901..4508896,14.47253134,28.30111988,27.05322119,23.27562414,50.47495411,57.16849274,47.66859956,51.77068214,16.67738356,15.3551943,15.04643736,15.69300507,7.802366318,8.126215456,8.193350204,8.040643993
hpsO,"product=""hormogonium polysaccharide biosynthesis",hpsO,NC_010296,4508893..4510062,6.284132003,11.49014303,9.514291947,9.096188993,21.58750072,29.06575741,23.51762027,24.72362613,7.518889222,8.396357041,7.495497797,7.803581354,4.00811214,4.318055627,3.436883579,3.921017115
MAE_RS21355,"product=""sigma-70 family RNA polymerase sigma factor""",,NC_010296,4510231..4510815,184.5550346,106.9324601,91.23050036,127.572665,110.1065826,104.1150336,82.38852591,98.87004737,175.5030168,183.7657234,135.2984792,164.8557398,119.5562593,139.5877574,127.5690317,128.9043495
MAE_RS21360,"product=""hypothetical protein""",,NC_010296,4510815..4511189,174.6525655,95.11614529,90.16347696,119.9773959,100.8683718,88.2436395,96.87415032,95.32872053,142.6478059,139.3184625,120.1860376,134.0507687,86.46528544,103.9294303,110.6999984,100.3649047
MAE_RS21365,"product=""Spy",,NC_010296,4511210..4511704,254.2668052,119.2565651,118.3264278,163.9499327,130.1259612,130.7078303,132.2464398,131.0267438,186.2188137,192.5957766,171.7840439,183.5328781,127.7598758,162.5719904,161.9930046,150.774957
MAE_RS21370,"product=""NAD-dependent epimerase",,NC_010296,complement(4511806..4512957),153.9315188,157.1171366,138.8033494,149.9506683,249.6700329,251.1084641,226.3618985,242.3801319,182.798616,184.1175594,163.2375915,176.7179223,147.2444411,155.0596426,143.5246373,148.6095737
MAE_RS21375,"product=""polysaccharide deacetylase family protein""",,NC_010296,4513405..4515255,15.62724202,21.31987118,17.92927886,18.29213069,25.52773479,28.71244593,22.92943687,25.72320586,13.81507053,11.94133437,10.49520392,12.0838696,9.337722704,10.24918704,11.56495432,10.38395469
MAE_RS34205,"product=""hypothetical protein""",,NC_010296,4515371..4515514,2.015469968,0,0,0.671823323,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS21380,"product=""hypothetical protein""",,NC_010296,complement(4515734..4516009),54.33006001,57.74280328,78.02608583,63.36631637,51.66719279,45.17829684,61.25006814,52.69851926,6.137143579,8.089375608,2.011037521,5.412518903,3.883636608,8.405265779,4.285116994,5.524673127
MAE_RS35335,"product=""hypothetical protein""",,NC_010296,complement(4516154..4516384),4.187989544,10.794573,3.152569124,6.045043888,7.324162922,7.927024748,5.449715927,6.900301199,2.365384203,5.7991368,7.208394232,5.124305078,4.060165545,4.017062086,1.535964013,3.204397215
MAE_RS35340,"product=""hypothetical protein""",,NC_010296,complement(4516630..4516812),4.229182884,4.443240132,7.958945003,5.54378934,4.622627418,7.623805222,10.81009225,7.685508296,5.971625693,4.270129419,9.099120588,6.446958567,5.857287999,6.197543875,3.87767964,5.310837171
gloB,"product=""hydroxyacylglutathione hydrolase""",gloB,NC_010296,4516987..4517760,42.74671188,48.04439963,45.56562118,45.45224423,52.77371656,55.70936837,52.97630832,53.81979775,55.62870229,49.90329542,43.45711779,49.6630385,48.47019333,48.42186015,49.66085198,48.85096849
MAE_RS21395,"product=""DUF4914 family protein""",,NC_010296,complement(4518059..4519960),45.47205429,47.62396529,24.12162906,39.07254955,55.15071576,49.99401965,45.66930713,50.27134751,132.3492156,137.3407556,109.9003458,126.5301056,124.4050093,139.7224447,125.9797361,130.03573
adhE,"product=""bifunctional acetaldehyde-CoA",adhE,NC_010296,complement(4520198..4522864),48.89725115,52.94736207,39.28122406,47.04194576,60.76418856,70.16323442,60.14917062,63.69219787,30.9977081,33.31840014,30.21849677,31.511535,31.90130071,36.30116736,34.23466247,34.14571018
MAE_RS35345,"product=""hypothetical protein""",,NC_010296,complement(4523518..4523838),0.90413606,0.675483235,1.620479456,1.066699584,1.129426993,1.901498148,0,1.01030838,0.170219237,1.043302649,0,0.404507295,0.834800392,0.481797166,0.736879932,0.684492497
MAE_RS21410,"product=""AAA family ATPase""",,NC_010296,complement(4523835..4525073),0.624649288,1.925045442,1.343467714,1.297720815,1.853208294,2.287256939,1.741797827,1.960754353,0.837907286,0.720796664,0.268787582,0.609163844,0.756980017,0.54090384,0.477276953,0.59172027
MAE_RS21415,"product=""phycobilisome rod-core linker polypeptide""",,NC_010296,complement(4525175..4527880),588.2490972,568.6181552,510.7546441,555.8739655,859.9639099,952.3385748,809.2828152,873.8617667,648.2739255,673.0593681,609.853594,643.7289625,460.3336472,530.2685249,558.3916002,516.3312574
MAE_RS21420,"product=""divalent-cation tolerance protein CutA""",,NC_010296,complement(4528055..4528393),16.26644788,17.10975123,16.57191203,16.64937038,15.68537546,12.34651642,13.79308633,13.9416594,4.351888282,2.963718143,5.239375631,4.184994019,3.161898831,2.585218422,3.488767818,3.078628357
MAE_RS21425,"product=""Crp",,NC_010296,complement(4528574..4529281),40.17275733,53.059065,51.13573987,48.12252073,47.45188605,42.79809619,42.16602239,44.13866821,59.27091536,59.44319991,50.01688913,56.24366813,52.04237616,50.75134301,49.1117985,50.63517256
MAE_RS21430,"product=""hypothetical protein""",,NC_010296,4529337..4530536,32.89246988,33.92487895,37.71260815,34.84331899,26.88883313,28.62977105,30.72277354,28.74712591,26.86485109,25.95476164,19.88916109,24.23625794,20.32112855,22.76893108,22.27403813,21.78803259
MAE_RS30665,"product=""ARC6",,NC_010296,4531293..4531655,2.132067404,1.79198445,2.292777545,2.072276466,2.663331972,1.921702969,4.458858486,3.014631142,1.956817841,2.767769836,1.223242658,1.982610112,2.58374171,0.994121425,0.325810548,1.301224561
rsgA,"product=""small ribosomal subunit biogenesis GTPase RsgA""",rsgA,NC_010296,complement(4531798..4532874),12.2163305,21.99507005,21.44449527,18.55196527,28.61319916,29.14672052,24.37950913,27.37980961,12.02392655,11.71269482,10.61648554,11.45103564,11.07215061,10.96144472,10.32247681,10.78535738
MAE_RS21440,"product=""sulfurtransferase TusA family protein""",,NC_010296,complement(4532875..4533096),3.050441033,11.964725,9.841127943,8.285431327,10.88726921,17.67512275,12.96148653,13.84129283,7.876090103,8.548502332,6.500542907,7.641711781,8.449533701,6.734309038,4.794698474,6.659513738
dnaJ,"product=""molecular chaperone DnaJ""",dnaJ,NC_010296,complement(4533289..4534413),97.34451216,138.7712758,124.1944098,120.1033993,149.3152681,156.3737749,137.3183088,147.6691173,105.6380585,100.7181192,88.61006712,98.32208162,82.65414338,90.77786659,77.05897323,83.4969944
dnaK_3,"product=""molecular chaperone DnaK""",dnaK,NC_010296,complement(4534674..4536722),47.87552674,45.87401481,42.85278441,45.53410865,51.54795193,55.83349008,48.27347198,51.88497133,93.54730885,92.83713289,64.14591365,83.51011846,83.89621718,79.65572064,80.34688473,81.29960752
MAE_RS21455,"product=""NAD(P)-dependent alcohol dehydrogenase""",,NC_010296,4537295..4538299,98.475261,103.6685293,86.02278915,96.05552648,130.9494741,123.1173426,110.9464556,121.6710908,69.75482711,70.8677598,62.85002517,67.82420403,48.12811158,54.88652493,56.95751925,53.32405192
MAE_RS21460,"product=""Uma2 family endonuclease""",,NC_010296,4538328..4539104,108.695307,86.36926855,83.41527494,92.82661683,99.22968221,101.8423739,91.19331594,97.4217907,68.00159938,69.39372481,58.14771347,65.18101255,77.25287956,71.8547457,57.53638169,68.88133565
MAE_RS21465,"product=""hypothetical protein""",,NC_010296,complement(4539230..4539430),18921.11173,14798.92527,13631.66184,15783.89962,14894.45051,12339.93238,12567.37028,13267.25106,14926.33689,15104.38555,10516.60966,13515.77737,18659.97545,23015.92044,15535.0457,19070.31386
MAE_RS33555,"product=""hypothetical protein""",,NC_010296,complement(4539482..4539703),2.178886452,1.953424491,0.93725028,1.689853741,1.088726921,2.945853792,2.430278724,2.154953146,1.969022526,0.502853078,1.500125286,1.324000297,0.603538122,0.928870212,1.598232825,1.043547053
MAE_RS21470,"product=""hypothetical protein""",,NC_010296,complement(4539713..4540300),53.14259589,59.09358245,55.90984835,56.04867556,56.31384451,51.68069621,45.87771061,51.29075044,49.52945565,45.1849409,32.84968229,42.52135961,55.82727624,54.79623382,56.51981864,55.7144429
MAE_RS35350,"product=""hypothetical protein""",,NC_010296,complement(4540853..4540930),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS21475,"product=""bifunctional ADP-dependent NAD(P)H-hydrate",,NC_010296,4541013..4542581,8.077294556,11.64304492,11.73623726,10.48552558,10.16700245,9.364397942,10.31590587,9.949102086,16.26326015,19.99297689,17.40489529,17.88704411,13.49248129,15.47554607,15.00036748,14.65613161
MAE_RS21480,"product=""IS4 family transposase""",,NC_010296,4542778..4544187,1.509458359,1.038016524,0.590268262,1.045914382,0.942791185,0.803946482,1.530558516,1.092432061,1.472577485,2.058487921,2.204439428,1.911834944,3.801006042,1.791533718,2.851882118,2.814807293
MAE_RS21490,"product=""aspartate kinase""",,NC_010296,4545055..4546860,30.74763486,27.67405443,19.35530811,25.9256658,40.81821695,42.60885534,33.75745962,39.06151064,70.97802878,75.65850569,68.96589272,71.86747573,78.49203756,81.89564754,64.3080747,74.8985866
MAE_RS21495,"product=""hypothetical protein""",,NC_010296,4546969..4547361,5.41561396,3.034518197,2.911914993,3.78734905,6.765066516,3.217202156,5.033707078,5.00532525,9.176246199,8.805686731,10.73372088,9.571884602,11.93254759,13.64233808,8.426306394,11.33373069
MAE_RS21500,"product=""NB-ARC domain-containing protein""",,NC_010296,4547515..4548318,6.978940785,4.652138735,6.987410671,6.206163397,6.91422843,7.103757875,4.026282663,6.014756322,10.87370649,12.63512175,10.76955616,11.42612813,14.99837272,15.64522439,10.73837527,13.7939908
MAE_RS30670,"product=""ISNCY family transposase""",,NC_010296,4548435..4548873,30.41110038,31.98120768,37.68002323,33.35744376,31.10683774,32.87277575,25.39890384,29.79283911,32.23657665,27.97191839,28.82700892,29.67850132,26.85813381,30.17981839,25.05475695,27.36423638
MAE_RS21510,"product=""IS1634 family transposase""",,NC_010296,complement(4549120..4550778),0,1.208968412,5.393002517,2.200656976,0,1.813324829,0,0.60444161,6.323660047,0,0,2.107886682,0.080762787,4.72329663,3.350605042,2.718221486
MAE_RS21515,"product=""IS1 family transposase""",,NC_010296,4550950..4551316,0,3.101793248,0,1.033931083,0.658575958,2.613542219,0,1.090706059,0.297767712,1.825068938,1.209910313,1.110915654,0,0,0,0
MAE_RS30675,"product=""GUN4 domain-containing protein""",,NC_010296,4551346..4551513,0.575848562,0.322663867,0,0.299504143,0,0,0,0,0,0,0,0,0,0,0,0
MAE_RS21520,"product=""DUF433 domain-containing protein""",,NC_010296,4552003..4552236,40.92954397,31.27357478,43.570122,38.59108025,34.60197483,28.87943845,28.43633824,30.63925051,35.02588147,32.44047039,38.90068477,35.45567888,23.47608539,28.41985592,27.79832306,26.56475479
MAE_RS21525,"product=""DUF5615 family PIN-like protein""",,NC_010296,4552233..4552607,19.60649185,17.34640948,18.03269539,18.32853224,15.46863209,14.18408962,21.10130007,16.91800726,15.59072036,10.41911578,16.5773845,14.19574021,7.503185927,16.90915334,17.6615382,14.02462582
MAE_RS21530,"product=""hypothetical protein""",,NC_010296,4552774..4553040,7.246633593,9.745173863,11.68930125,9.560369568,8.147102576,10.61390018,8.756285141,9.172429299,5.32078559,5.853435833,5.820710848,5.664977424,6.523636774,5.985472659,6.201382796,6.236830743
MAE_RS21535,"product=""DUF2283 domain-containing protein""",,NC_010296,4553021..4553242,0,0.244178061,0,0.081392687,0.54436346,0.589170758,0.810092908,0.647875709,0.738383447,0,1.000083524,0.57948899,0,0.464435106,0,0.154811702
MAE_RS21540,"product=""hypothetical protein""",,NC_010296,4553279..4553530,5.374586581,6.23816809,7.01821936,6.210324677,5.754699439,5.709345206,2.140959829,4.535001491,4.553364591,6.201854633,6.167181732,5.640800319,2.126753381,6.955468613,4.693223374,4.591815122
MAE_RS21545,"product=""hypothetical protein""",,NC_010296,4553584..4553796,0.908380831,1.526972665,0.488426202,0.974593233,2.269458934,1.228130595,1.688644372,1.728744633,0.513055165,1.048200783,0.521170287,0.694142078,3.774238394,0.968118249,0,1.580785548
MAE_RS21550,"product=""type II toxin-antitoxin system RelE",,NC_010296,4553783..4554055,1.063105038,1.787061416,2.66755849,1.839241648,0.885338375,0.958211783,4.611298092,2.151616083,1.801331047,1.226740477,2.033136835,1.687069453,0.490789242,2.832543779,0,1.107777674
MAE_RS21555,"product=""hypothetical protein""",,NC_010296,4554137..4554346,3.224751949,2.065048747,2.477018598,2.588939765,0.575469944,0.830450212,0,0.468640052,2.341730361,2.6579377,2.643077885,2.547581982,1.276052028,0.98194851,0.563186805,0.940395781
MAE_RS21560,"product=""type II toxin-antitoxin system HicB family",,NC_010296,4554352..4554558,1.86942142,2.618721237,2.512917418,2.333686692,0,2.316835736,1.737590585,1.35147544,0,0.539291707,1.072553345,0.537281684,0.647272768,1.494269472,1.142697865,1.094746702
MAE_RS21565,"product=""hypothetical protein""",,NC_010296,4554821..4555021,8.182206437,8.090676062,5.175859757,7.149580752,4.809898038,5.422715935,11.63148325,7.288032407,7.61159454,7.220069573,6.627419175,7.153027762,9.998915148,7.950851742,7.060849494,8.336872128
MAE_RS21570,"product=""type II toxin-antitoxin system VapC family",,NC_010296,4555145..4555621,75.64984131,75.00412902,85.27798619,78.64398551,77.77892512,62.33599545,70.880582,70.33183419,81.78873756,102.2720934,75.86797149,86.64293414,89.04275003,89.37892963,107.3596985,95.26045938
MAE_RS21575,"product=""hypothetical protein""",,NC_010296,4555618..4555830,36.78942364,28.50348975,37.12039138,34.13776826,31.77242507,25.17667719,21.10805465,26.0190523,32.83553057,48.21723602,27.10085493,36.05120718,31.45198661,42.83923253,34.98103957,36.42408624
MAE_RS21580,"product=""DUF4926 domain-containing protein""",,NC_010296,4556057..4556293,5.30655384,4.345751319,4.389653211,4.68065279,8.15856123,4.047130779,6.07056964,6.092087216,4.611002118,8.478484815,6.08911614,6.392867691,10.17611111,6.743127426,10.47955194,9.132930159
dcm_4,"product=""DNA (cytosine-5-)-methyltransferase""",dcm,NC_010296,4556504..4557002,7.948787369,6.192042461,5.837622988,6.659484272,8.476360897,6.55290122,7.208041106,7.412434408,11.71647322,14.0939943,11.12317346,12.31121366,10.47180973,12.08741227,9.717511804,10.75891127
MAE_RS21590,"product=""pentapeptide repeat-containing protein""",,NC_010296,complement(4556991..4557428),10.82279764,10.76724903,14.01381755,11.86795474,12.41596112,13.63701632,10.26487589,12.10595111,12.47497148,14.52763209,9.37749551,12.12669969,7.953474971,9.298245309,7.830611055,8.360777112
MAE_RS21595,"product=""DUF6345 domain-containing protein""",,NC_010296,complement(4557513..4559198),20.65677405,16.87956883,13.57511972,17.0371542,16.77259374,19.44612951,16.1067227,17.44181532,19.41256505,21.71752654,18.3040198,19.81137047,18.75478604,20.54753466,19.5010947,19.60113847
MAE_RS21600,"product=""M6 family metalloprotease domain-containing",,NC_010296,complement(4559230..4560957),11.98084925,10.88542406,9.21141291,10.69256207,11.88904919,12.69103817,14.57042106,13.05016947,21.53362005,24.80741853,21.97058492,22.77054117,15.97280404,16.88576387,17.86358147,16.90738313
